TIMESTAMP,TEMPERATURE_temp1[degC],WINDSPEED_wspd1[m/s],WINDDIR_wdir1[deg],INSOLATION_irrad1[kW/m2],INSOLATION_irrad2[kW/m2],door1,door2,doorx1,doorx2,doorx3,doorx4,doorx5,doorx6,doorx7
720001,12.5,1.8,169,-0.004,0,0,0,1,1,0,0,1,0,1
721000,12.4,1.8,169,-0.004,0,0,0,1,1,0,0,1,0,1
721999,12.4,1.8,168,-0.004,0,0,0,1,1,0,0,1,0,1
723000,12.4,1.9,169,-0.004,0,0,0,1,1,0,0,1,0,1
723999,12.4,2.1,168,-0.004,0,0,0,1,1,0,0,1,0,1
725000,12.4,2.3,169,-0.004,0,0,0,1,1,0,0,0,1,1
725999,12.4,2.3,169,-0.004,0,0,0,1,1,0,0,0,1,1
727000,12.4,2.1,171,-0.004,0,0,0,1,1,0,0,0,1,1
728000,12.4,2.1,170,-0.004,0,0,0,1,1,0,0,0,1,1
728999,12.4,2.4,161,-0.004,0,0,0,1,1,0,0,0,1,1
730000,12.4,2.4,169,-0.004,0,0,0,1,1,0,0,0,1,1
731000,12.4,2.4,169,-0.004,0,0,0,1,1,0,0,0,1,1
731999,12.4,2.6,169,-0.004,0,0,0,1,1,0,0,0,1,1
732999,12.5,2.5,161,-0.004,0,0,0,1,1,0,0,0,1,1
734000,12.4,2.4,167,-0.004,0,0,0,1,1,0,0,0,1,1
735000,12.4,2.2,167,-0.004,0,0,0,1,1,0,0,0,1,1
735999,12.4,2,167,-0.004,0,0,0,1,1,0,0,0,1,1
737000,12.5,2,167,-0.004,0,0,0,1,1,0,0,0,1,1
737999,12.4,2,167,-0.004,0,0,0,1,1,0,0,0,1,1
739000,12.4,2.2,141,-0.004,0,0,0,1,1,0,0,0,1,1
740000,12.5,2.5,168,-0.004,0,0,0,1,1,0,0,0,1,1
741000,12.5,3.1,167,-0.004,0,0,0,1,1,0,0,0,1,1
742000,12.4,3.3,168,-0.004,0,0,0,1,1,0,0,0,1,1
743000,12.4,3.3,166,-0.004,0,0,0,1,1,0,0,0,1,1
743999,12.5,3.2,165,-0.004,0,0,0,1,1,0,0,0,1,1
744999,12.4,3.1,165,-0.004,0,0,0,1,1,0,0,0,1,1
746000,12.5,2.8,173,-0.004,0,0,0,1,1,0,0,0,1,1
747000,12.5,2.9,172,-0.004,0,0,0,1,1,0,0,0,1,1
748000,12.5,2.8,174,-0.004,0,0,0,1,1,0,0,0,1,1
749000,12.4,2.8,166,-0.004,0,0,0,1,1,0,0,0,1,1
749999,12.4,2.7,161,-0.004,0,0,0,1,1,0,0,0,1,1
750999,12.4,2.7,163,-0.004,-0.002,0,0,1,1,0,0,0,1,1
751999,12.4,2.6,170,-0.004,0,0,0,1,1,0,0,0,1,1
753000,12.5,2.7,170,-0.004,0,0,0,1,1,0,0,0,1,1
754000,12.4,2.8,171,-0.004,0,0,0,1,1,0,0,0,1,1
754999,12.5,2.7,170,-0.004,0,0,0,1,1,0,0,0,1,1
755999,12.5,2.7,169,-0.004,0,0,0,1,1,0,0,0,1,1
756999,12.4,2.9,169,-0.004,0,0,0,1,1,0,0,0,1,1
758000,12.5,2.8,167,-0.004,0,0,0,1,1,0,0,0,1,1
759000,12.5,2.9,165,-0.004,0,0,0,1,1,0,0,0,1,1
760000,12.5,2.9,165,-0.004,0,0,0,1,1,0,0,0,1,1
761000,12.5,2.9,169,-0.004,0,0,0,1,1,0,0,0,1,0
761999,12.5,2.7,169,-0.004,0,0,0,1,1,0,0,0,1,0
763001,12.4,2.7,169,-0.004,0,0,0,1,1,0,0,0,1,0
764001,12.5,2.6,168,-0.004,0,0,0,1,1,0,0,0,1,0
765000,12.4,2.6,169,-0.004,0,0,0,1,1,0,0,0,1,0
766000,12.5,2.6,167,-0.004,0,0,0,1,1,0,0,0,1,0
767000,12.5,2.8,167,-0.004,0,0,0,1,1,0,0,0,1,0
768000,12.4,2.7,169,-0.004,0,0,0,1,1,0,0,0,1,0
768999,12.4,2.5,168,-0.004,0,0,0,1,1,0,0,0,1,0
769999,12.5,2.6,168,-0.004,0,0,0,1,1,0,0,0,1,0
771001,12.5,2.8,167,-0.004,0,0,0,1,1,0,0,0,1,0
772000,12.5,2.9,165,-0.004,0,0,0,1,1,0,0,0,1,0
773000,12.5,2.8,166,-0.004,0,0,0,1,1,0,0,0,1,0
774000,12.5,2.7,163,-0.004,0,0,0,1,1,0,0,0,1,0
774999,12.5,2.5,162,-0.004,0,0,0,1,1,0,0,0,1,0
776000,12.5,2.7,161,-0.004,0,0,0,1,1,0,0,0,1,0
776999,12.5,2.6,161,-0.004,0,0,0,1,1,0,0,0,1,0
777999,12.4,2.7,155,-0.004,0,0,0,1,1,0,0,0,1,0
778999,12.5,2.7,154,-0.004,0,0,0,1,1,0,0,0,1,0
780000,12.5,3,155,-0.004,0,0,0,1,1,0,0,0,1,0
781000,12.5,2.8,160,-0.004,0,0,0,1,1,0,0,0,1,0
781999,12.5,2.8,161,-0.004,0,0,0,1,1,0,0,0,1,0
782999,12.5,2.4,164,-0.004,0,0,0,1,1,0,0,0,1,0
784000,12.4,2.2,163,-0.004,0,0,0,1,1,0,0,0,1,0
785000,12.5,2.2,162,-0.004,0,0,0,1,1,0,0,0,1,0
786000,12.5,2.5,162,-0.004,0,0,0,1,1,0,0,0,1,0
787000,12.5,2.7,163,-0.004,0,0,0,1,1,0,0,0,1,0
787999,12.5,2.8,162,-0.004,0,0,0,1,1,0,0,0,1,0
789000,12.5,2.7,158,-0.004,0,0,0,1,1,0,0,0,1,0
789999,12.5,2.8,164,-0.004,0,0,0,1,1,0,0,0,1,0
791000,12.4,2.8,173,-0.004,0,0,0,1,1,0,0,0,1,0
792000,12.5,2.7,170,-0.004,0,0,0,1,1,0,0,0,1,0
793000,12.5,2.7,170,-0.004,0,0,0,1,1,0,0,0,1,0
793999,12.5,2.5,169,-0.004,0,0,0,1,1,0,0,0,1,0
795001,12.5,2.2,171,-0.004,0,0,0,1,1,0,0,0,1,0
796000,12.5,2.1,165,-0.004,0,0,0,1,1,0,0,0,1,0
797000,12.4,2,164,-0.004,0,0,0,1,1,0,0,0,0,1
798000,12.5,2.2,161,-0.004,-0.002,0,0,1,1,0,0,0,0,1
799000,12.5,2.5,161,-0.004,0,0,0,1,1,0,0,0,0,1
800000,12.5,2.5,154,-0.004,0,0,0,1,1,0,0,0,0,1
801001,12.5,2.7,155,-0.004,0,0,0,1,1,0,0,0,0,1
801999,12.5,2.8,155,-0.004,0,0,0,1,1,0,0,0,0,1
802999,12.5,2.6,153,-0.004,0,0,0,1,1,0,0,0,0,1
804000,12.5,2.7,158,-0.004,0,0,0,1,1,0,0,0,0,1
805000,12.5,2.8,154,-0.004,0,0,0,1,1,0,0,0,0,1
806000,12.5,2.8,156,-0.004,0,0,0,1,1,0,0,0,0,1
807000,12.5,3.3,158,-0.004,0,0,0,1,1,0,0,0,0,1
807999,12.5,3.2,162,-0.004,0,0,0,1,1,0,0,0,0,1
809000,12.5,3.2,152,-0.004,0,0,0,1,1,0,0,0,0,1
809999,12.5,3.3,162,-0.004,0,0,0,1,1,0,0,0,0,1
810999,12.5,3.5,160,-0.004,0,0,0,1,1,0,0,0,0,1
812000,12.5,3.2,158,-0.004,0,0,0,1,1,0,0,0,0,1
813000,12.5,3.3,160,-0.004,0,0,0,1,1,0,0,0,0,1
814000,12.5,3,165,-0.004,0,0,0,1,1,0,0,0,0,1
815000,12.5,2.9,164,-0.004,0,0,0,1,1,0,0,0,0,1
816001,12.5,2.7,161,-0.004,0,0,0,1,1,0,0,0,0,1
817000,12.5,2.7,161,-0.004,0,0,0,1,1,0,0,0,0,1
818000,12.5,2.7,166,-0.004,0,0,0,1,1,0,0,0,0,1
819000,12.5,3.1,161,-0.004,0,0,0,1,1,0,0,0,0,1
820000,12.5,3.1,154,-0.004,0,0,0,1,1,0,0,0,0,1
821001,12.5,3.3,155,-0.004,0,0,0,1,1,0,0,0,0,1
822000,12.5,3,154,-0.004,0,0,0,1,1,0,0,0,0,1
822999,12.5,3.3,157,-0.004,0,0,0,1,1,0,0,0,0,1
824000,12.5,3.1,160,-0.004,0,0,0,1,1,0,0,0,0,1
824999,12.5,3.1,151,-0.004,0,0,0,1,1,0,0,0,0,1
826000,12.5,3.1,148,-0.004,0,0,0,1,1,0,0,0,0,1
827001,12.5,3,151,-0.004,0,0,0,1,1,0,0,0,0,1
828001,12.5,3.1,157,-0.004,0,0,0,1,1,0,0,0,0,1
829000,12.5,3.1,159,-0.004,0,0,0,1,1,0,0,0,0,1
829999,12.5,3.2,161,-0.004,0,0,0,1,1,0,0,0,0,1
831000,12.5,3,169,-0.004,0,0,0,1,1,0,0,0,0,1
832000,12.5,3.1,157,-0.004,0,0,0,1,1,0,0,0,0,1
832999,12.5,2.9,155,-0.004,0,0,0,1,1,0,0,0,0,0
833999,12.5,3,163,-0.004,0,0,0,1,1,0,0,0,0,0
835000,12.5,3,163,-0.004,0,0,0,1,1,0,0,0,0,0
835999,12.5,3.1,160,-0.004,0,0,0,1,1,0,0,0,0,0
836999,12.5,3,159,-0.004,0,0,0,1,1,0,0,0,0,0
837999,12.5,3,160,-0.004,0,0,0,1,1,0,0,0,0,0
839000,12.5,3.1,163,-0.004,0,0,0,1,1,0,0,0,0,0
840000,12.5,3.2,162,-0.004,0,0,0,1,1,0,0,0,0,0
841000,12.5,3.1,162,-0.004,0,0,0,1,1,0,0,0,0,0
841999,12.5,3.1,164,-0.004,0,0,0,1,1,0,0,0,0,0
842999,12.5,3.1,167,-0.004,0,0,0,1,1,0,0,0,0,0
844000,12.5,3.3,161,-0.004,0,0,0,1,1,0,0,0,0,0
845000,12.5,3.3,161,-0.004,0,0,0,1,1,0,0,0,0,0
846000,12.5,3.1,163,-0.004,0,0,0,1,1,0,0,0,0,0
847001,12.5,3.1,163,-0.004,0,0,0,1,1,0,0,0,0,0
848000,12.5,2.8,165,-0.004,0,0,0,1,1,0,0,0,0,0
848999,12.5,2.6,163,-0.004,0,0,0,1,1,0,0,0,0,0
849999,12.5,2.3,164,-0.004,0,0,0,1,1,0,0,0,0,0
851000,12.5,2.3,165,-0.004,0,0,0,1,1,0,0,0,0,0
852000,12.5,2.4,163,-0.004,0,0,0,1,1,0,0,0,0,0
853000,12.5,2.5,160,-0.004,0,0,0,1,1,0,0,0,0,0
853999,12.5,2.6,154,-0.004,0,0,0,1,1,0,0,0,0,0
855001,12.5,2.7,155,-0.004,0,0,0,1,1,0,0,0,0,0
855999,12.5,2.7,156,-0.004,0,0,0,1,1,0,0,0,0,0
857000,12.5,2.9,159,-0.004,0,0,0,1,1,0,0,0,0,0
858000,12.5,3.1,163,-0.004,0,0,0,1,1,0,0,0,0,0
859000,12.5,3.1,162,-0.004,0,0,0,1,1,0,0,0,0,0
859999,12.5,3.1,164,-0.004,0,0,0,1,1,0,0,0,0,0
860999,12.5,3.1,164,-0.004,0,0,0,1,1,0,0,0,0,0
862000,12.5,3,162,-0.004,0,0,0,1,1,0,0,0,0,0
862999,12.5,2.7,167,-0.004,0,0,0,1,1,0,0,0,0,0
864000,12.5,2.6,168,-0.004,0,0,0,1,1,0,0,0,0,0
864999,12.5,2.3,169,-0.004,0,0,0,1,1,0,0,0,0,0
866000,12.5,2.2,170,-0.004,0,0,0,1,1,0,0,0,0,0
867001,12.5,2.2,184,-0.004,0,0,0,1,1,0,0,0,0,0
867999,12.5,2.2,180,-0.004,0,0,0,1,1,0,0,0,0,0
869000,12.5,2,166,-0.004,0,0,0,1,0,1,1,1,0,1
869999,12.5,2.2,158,-0.004,0,0,0,1,0,1,1,1,0,1
871000,12.5,2.4,158,-0.004,0,0,0,1,0,1,1,1,0,1
872000,12.5,2.4,155,-0.004,0,0,0,1,0,1,1,1,0,1
873000,12.5,2.6,157,-0.004,0,0,0,1,0,1,1,1,0,1
874001,12.5,2.5,157,-0.004,0,0,0,1,0,1,1,1,0,1
874999,12.5,2.4,154,-0.004,0,0,0,1,0,1,1,1,0,1
875999,12.5,2.3,155,-0.004,0,0,0,1,0,1,1,1,0,1
877000,12.5,2.2,154,-0.004,0,0,0,1,0,1,1,1,0,1
878000,12.5,2.2,156,-0.004,0,0,0,1,0,1,1,1,0,1
879000,12.5,2.3,164,-0.004,0,0,0,1,0,1,1,1,0,1
879999,12.5,2.4,180,-0.004,0,0,0,1,0,1,1,1,0,1
880999,12.5,2.6,174,-0.004,0,0,0,1,0,1,1,1,0,1
882000,12.5,2.7,168,-0.004,0,0,0,1,0,1,1,1,0,1
883000,12.5,2.6,167,-0.004,0,0,0,1,0,1,1,1,0,1
884000,12.5,2.4,167,-0.004,0,0,0,1,0,1,1,1,0,1
885000,12.5,2.3,164,-0.004,0,0,0,1,0,1,1,1,0,1
886000,12.5,2.5,157,-0.004,0,0,0,1,0,1,1,1,0,1
887000,12.5,2.9,158,-0.004,0,0,0,1,0,1,1,1,0,1
887999,12.5,3.5,164,-0.004,0,0,0,1,0,1,1,1,0,1
889000,12.5,3.7,165,-0.004,0,0,0,1,0,1,1,1,0,1
890000,12.5,3.3,169,-0.004,0,0,0,1,0,1,1,1,0,1
891000,12.5,3.1,163,-0.004,0,0,0,1,0,1,1,1,0,1
892000,12.5,2.7,169,-0.004,0,0,0,1,0,1,1,1,0,1
893001,12.5,3.2,170,-0.004,0,0,0,1,0,1,1,1,0,1
893999,12.5,3.3,173,-0.004,0,0,0,1,0,1,1,1,0,1
895000,12.5,3.4,168,-0.004,0,0,0,1,0,1,1,1,0,1
896001,12.5,3.2,177,-0.004,0,0,0,1,0,1,1,1,0,1
897000,12.5,3,174,-0.004,0,0,0,1,0,1,1,1,0,1
898000,12.5,3.2,170,-0.004,0,0,0,1,0,1,1,1,0,1
899000,12.5,3,164,-0.004,0,0,0,1,0,1,1,1,0,1
899999,12.5,3,164,-0.004,0,0,0,1,0,1,1,1,0,1
900999,12.5,2.8,172,-0.004,0,0,0,1,0,1,1,1,0,1
902001,12.5,2.6,171,-0.004,0,0,0,1,0,1,1,1,0,1
903000,12.5,2.7,167,-0.004,0,0,0,1,0,1,1,1,0,1
903999,12.5,2.8,174,-0.004,0,0,0,1,0,1,1,1,0,1
905000,12.5,2.8,173,-0.004,0,0,0,1,0,1,1,1,0,0
905999,12.5,2.8,172,-0.004,0,0,0,1,0,1,1,1,0,0
906999,12.5,2.7,167,-0.004,0,0,0,1,0,1,1,1,0,0
908001,12.5,2.6,160,-0.004,0,0,0,1,0,1,1,1,0,0
909000,12.5,2.7,160,-0.004,0,0,0,1,0,1,1,1,0,0
910000,12.5,2.8,161,-0.004,0,0,0,1,0,1,1,1,0,0
911000,12.5,3,170,-0.004,0,0,0,1,0,1,1,1,0,0
912000,12.5,3,169,-0.004,0,0,0,1,0,1,1,1,0,0
913000,12.5,2.9,167,-0.004,0,0,0,1,0,1,1,1,0,0
913999,12.5,2.8,169,-0.004,0,0,0,1,0,1,1,1,0,0
915000,12.5,2.8,169,-0.004,0,0,0,1,0,1,1,1,0,0
915999,12.5,2.7,170,-0.004,0,0,0,1,0,1,1,1,0,0
917000,12.5,2.8,170,-0.004,0,0,0,1,0,1,1,1,0,0
917999,12.5,2.7,170,-0.004,0,0,0,1,0,1,1,1,0,0
919000,12.5,2.6,169,-0.004,0,0,0,1,0,1,1,1,0,0
920000,12.5,2.4,169,-0.004,0,0,0,1,0,1,1,1,0,0
921000,12.5,2.3,168,-0.004,0,0,0,1,0,1,1,1,0,0
922000,12.5,2.2,167,-0.004,0,0,0,1,0,1,1,1,0,0
922999,12.5,2.2,155,-0.004,0,0,0,1,0,1,1,1,0,0
923999,12.5,2.3,156,-0.004,0,0,0,1,0,1,1,1,0,0
925000,12.5,2.6,160,-0.004,0,0,0,1,0,1,1,1,0,0
926000,12.5,2.8,161,-0.004,0,0,0,1,0,1,1,1,0,0
927000,12.5,3.1,150,-0.004,0,0,0,1,0,1,1,1,0,0
928000,12.5,2.9,150,-0.004,0,0,0,1,0,1,1,1,0,0
929000,12.5,2.9,149,-0.004,0,0,0,1,0,1,1,1,0,0
929999,12.5,3,161,-0.004,0,0,0,1,0,1,1,1,0,0
931000,12.5,3,146,-0.004,0,0,0,1,0,1,1,1,0,0
932000,12.5,2.7,150,-0.004,0,0,0,1,0,1,1,1,0,0
933000,12.5,2.8,152,-0.004,-0.002,0,0,1,0,1,1,1,0,0
934001,12.5,2.7,160,-0.004,0,0,0,1,0,1,1,1,0,0
935000,12.5,2.9,158,-0.004,0,0,0,1,0,1,1,1,0,0
935999,12.5,3.1,157,-0.004,0,0,0,1,0,1,1,1,0,0
937000,12.5,3.1,167,-0.004,0,0,0,1,0,1,1,1,0,0
938000,12.5,3,170,-0.004,0,0,0,1,0,1,1,1,0,0
939000,12.5,2.8,170,-0.004,0,0,0,1,0,1,1,1,0,0
940001,12.5,2.7,164,-0.004,0,0,0,1,0,1,1,1,0,0
940999,12.5,2.8,161,-0.004,0,0,0,1,0,1,1,0,1,1
941999,12.5,2.9,147,-0.004,0,0,0,1,0,1,1,0,1,1
942999,12.5,2.9,145,-0.004,0,0,0,1,0,1,1,0,1,1
944000,12.5,2.6,155,-0.004,0,0,0,1,0,1,1,0,1,1
945000,12.5,2.6,155,-0.004,0,0,0,1,0,1,1,0,1,1
946000,12.5,2.7,155,-0.004,-0.002,0,0,1,0,1,1,0,1,1
947000,12.5,2.7,150,-0.004,0,0,0,1,0,1,1,0,1,1
948001,12.5,2.9,156,-0.004,0,0,0,1,0,1,1,0,1,1
949000,12.5,3.3,168,-0.004,0,0,0,1,0,1,1,0,1,1
950000,12.5,3.2,163,-0.004,0,0,0,1,0,1,1,0,1,1
951000,12.5,3.1,155,-0.004,0,0,0,1,0,1,1,0,1,1
952000,12.5,3.1,155,-0.004,0,0,0,1,0,1,1,0,1,1
953000,12.5,3,164,-0.004,0,0,0,1,0,1,1,0,1,1
953999,12.5,3.3,165,-0.004,0,0,0,1,0,1,1,0,1,1
955000,12.5,3.4,166,-0.004,0,0,0,1,0,1,1,0,1,1
955999,12.5,2.9,166,-0.004,0,0,0,1,0,1,1,0,1,1
957000,12.5,3.2,166,-0.004,0,0,0,1,0,1,1,0,1,1
957999,12.5,3.2,180,-0.004,0,0,0,1,0,1,1,0,1,1
959000,12.5,2.9,170,-0.004,0,0,0,1,0,1,1,0,1,1
960001,12.5,3,171,-0.004,0,0,0,1,0,1,1,0,1,1
961001,12.5,2.7,173,-0.004,0,0,0,1,0,1,1,0,1,1
962000,12.5,2.7,172,-0.004,0,0,0,1,0,1,1,0,1,1
962999,12.5,2.6,170,-0.004,0,0,0,1,0,1,1,0,1,1
964000,12.5,2.5,171,-0.004,-0.002,0,0,1,0,1,1,0,1,1
965000,12.5,2.7,167,-0.004,0,0,0,1,0,1,1,0,1,1
966001,12.5,2.9,169,-0.004,0,0,0,1,0,1,1,0,1,1
966999,12.5,2.8,161,-0.004,0,0,0,1,0,1,1,0,1,1
967999,12.5,2.8,175,-0.004,0,0,0,1,0,1,1,0,1,1
969000,12.5,2.7,171,-0.004,0,0,0,1,0,1,1,0,1,1
970000,12.5,2.5,161,-0.004,0,0,0,1,0,1,1,0,1,1
970998,12.5,2.3,171,-0.004,0,0,0,1,0,1,1,0,1,1
971999,12.5,2.1,166,-0.004,0,0,0,1,0,1,1,0,1,1
973000,12.5,2.1,167,-0.004,0,0,0,1,0,1,1,0,1,1
973999,12.5,2.1,164,-0.004,0,0,0,1,0,1,1,0,1,1
975000,12.5,2.1,165,-0.004,0,0,0,1,0,1,1,0,1,1
976000,12.5,2.2,159,-0.004,0,0,0,1,0,1,1,0,1,1
977000,12.5,2.1,160,-0.004,0,0,0,1,0,1,1,0,0,1
978000,12.5,2.1,161,-0.004,0,0,0,1,0,1,1,0,0,1
979000,12.5,2.3,173,-0.004,0,0,0,1,0,1,1,0,0,1
979999,12.5,2.6,168,-0.004,0,0,0,1,0,1,1,0,0,1
980999,12.5,2.6,163,-0.004,0,0,0,1,0,1,1,0,0,1
981999,12.5,2.5,147,-0.004,0,0,0,1,0,1,1,0,0,1
982999,12.5,2.5,164,-0.004,-0.002,0,0,1,0,1,1,0,0,1
984000,12.5,2.8,155,-0.004,0,0,0,1,0,1,1,0,0,1
985000,12.5,2.6,145,-0.004,0,0,0,1,0,1,1,0,0,1
986001,12.5,2.6,153,-0.004,0,0,0,1,0,1,1,0,0,1
986999,12.5,2.4,168,-0.004,0,0,0,1,0,1,1,0,0,1
987999,12.5,2.3,159,-0.004,0,0,0,1,0,1,1,0,0,1
988999,12.5,2.4,154,-0.004,0,0,0,1,0,1,1,0,0,1
990000,12.5,2.7,155,-0.004,0,0,0,1,0,1,1,0,0,1
991000,12.5,3.1,164,-0.004,0,0,0,1,0,1,1,0,0,1
992000,12.5,3.2,164,-0.004,0,0,0,1,0,1,1,0,0,1
992999,12.5,3.3,164,-0.004,0,0,0,1,0,1,1,0,0,1
994000,12.5,3.3,162,-0.004,0,0,0,1,0,1,1,0,0,1
995001,12.5,3.4,159,-0.004,0,0,0,1,0,1,1,0,0,1
996000,12.5,3.4,160,-0.004,0,0,0,1,0,1,1,0,0,1
997000,12.5,3.2,162,-0.004,0,0,0,1,0,1,1,0,0,1
997999,12.5,2.9,162,-0.004,0,0,0,1,0,1,1,0,0,1
999001,12.5,2.8,161,-0.004,-0.002,0,0,1,0,1,1,0,0,1
1000000,12.5,2.8,160,-0.004,0,0,0,1,0,1,1,0,0,1
1001001,12.5,2.9,149,-0.004,0,0,0,1,0,1,1,0,0,1
1001999,12.5,2.6,151,-0.004,0,0,0,1,0,1,1,0,0,1
1002999,12.5,2.8,152,-0.004,0,0,0,1,0,1,1,0,0,1
1004000,12.5,3.2,160,-0.004,0,0,0,1,0,1,1,0,0,1
1005000,12.5,3.1,161,-0.004,0,0,0,1,0,1,1,0,0,1
1006000,12.5,3,162,-0.004,0,0,0,1,0,1,1,0,0,1
1006999,12.5,3.2,163,-0.004,0,0,0,1,0,1,1,0,0,1
1007999,12.5,3,163,-0.004,-0.002,0,0,1,0,1,1,0,0,1
1009001,12.5,2.8,162,-0.004,0,0,0,1,0,1,1,0,0,1
1010000,12.5,3,163,-0.004,0,0,0,1,0,1,1,0,0,1
1011001,12.5,2.8,166,-0.004,0,0,0,1,0,1,1,0,0,1
1011999,12.5,2.7,161,-0.004,0,0,0,1,0,1,1,0,0,1
1012999,12.5,3,162,-0.004,0,0,0,1,0,1,1,0,0,0
1014000,12.5,3.2,158,-0.004,0,0,0,1,0,1,1,0,0,0
1015000,12.5,3.3,159,-0.004,0,0,0,1,0,1,1,0,0,0
1015999,12.5,3.3,159,-0.004,0,0,0,1,0,1,1,0,0,0
1016999,12.5,3.3,158,-0.004,0,0,0,1,0,1,1,0,0,0
1018000,12.5,3.6,158,-0.004,0,0,0,1,0,1,1,0,0,0
1018999,12.5,3.5,160,-0.004,0,0,0,1,0,1,1,0,0,0
1019999,12.5,3.1,159,-0.004,0,0,0,1,0,1,1,0,0,0
1021000,12.5,3,157,-0.004,0,0,0,1,0,1,1,0,0,0
1022000,12.5,3,157,-0.004,0,0,0,1,0,1,1,0,0,0
1023000,12.5,2.8,157,-0.004,0,0,0,1,0,1,1,0,0,0
1023999,12.5,2.7,159,-0.004,0,0,0,1,0,1,1,0,0,0
1025001,12.5,2.6,161,-0.004,0,0,0,1,0,1,1,0,0,0
1025999,12.5,2.5,163,-0.004,0,0,0,1,0,1,1,0,0,0
1026999,12.5,2.8,164,-0.004,0,0,0,1,0,1,1,0,0,0
1027999,12.5,2.8,161,-0.004,0,0,0,1,0,1,1,0,0,0
1029000,12.5,2.7,152,-0.004,0,0,0,1,0,1,1,0,0,0
1030000,12.5,3,153,-0.004,0,0,0,1,0,1,1,0,0,0
1031000,12.5,3,151,-0.004,0,0,0,1,0,1,1,0,0,0
1031999,12.5,2.9,153,-0.004,0,0,0,1,0,1,1,0,0,0
1032999,12.5,2.8,158,-0.004,0,0,0,1,0,1,1,0,0,0
1034000,12.5,2.7,158,-0.004,0,0,0,1,0,1,1,0,0,0
1035000,12.5,2.7,163,-0.004,-0.002,0,0,1,0,1,1,0,0,0
1036000,12.5,3,166,-0.004,0,0,0,1,0,1,1,0,0,0
1037000,12.5,3,164,-0.004,0,0,0,1,0,1,1,0,0,0
1037999,12.5,2.6,161,-0.004,0,0,0,1,0,1,1,0,0,0
1038999,12.5,2.6,161,-0.004,0,0,0,1,0,1,1,0,0,0
1040000,12.5,2.8,161,-0.004,0,0,0,1,0,1,1,0,0,0
1041000,12.5,2.7,167,-0.004,-0.002,0,0,1,0,1,1,0,0,0
1041999,12.5,2.5,167,-0.004,0,0,0,1,0,1,1,0,0,0
1043000,12.5,2.9,168,-0.004,0,0,0,1,0,1,1,0,0,0
1043999,12.5,3.1,166,-0.004,0,0,0,1,0,1,1,0,0,0
1045000,12.5,3.2,163,-0.004,0,0,0,1,0,1,1,0,0,0
1045999,12.5,3.4,158,-0.004,0,0,0,1,0,1,1,0,0,0
1046999,12.5,3.6,166,-0.004,0,0,0,1,0,1,1,0,0,0
1047999,12.5,3.4,167,-0.004,0,0,0,1,0,1,1,0,0,0
1049000,12.5,3.2,165,-0.004,-0.002,0,0,1,0,1,0,1,1,1
1050000,12.5,3.2,165,-0.004,0,0,0,1,0,1,0,1,1,1
1050999,12.5,3.1,166,-0.004,0,0,0,1,0,1,0,1,1,1
1051999,12.5,3,168,-0.004,0,0,0,1,0,1,0,1,1,1
1052999,12.5,2.9,163,-0.004,0,0,0,1,0,1,0,1,1,1
1053999,12.5,2.9,163,-0.004,0,0,0,1,0,1,0,1,1,1
1055000,12.5,2.9,165,-0.004,0,0,0,1,0,1,0,1,1,1
1056000,12.5,2.9,167,-0.004,0,0,0,1,0,1,0,1,1,1
1056999,12.5,3,165,-0.004,0,0,0,1,0,1,0,1,1,1
1058000,12.5,2.9,167,-0.004,0,0,0,1,0,1,0,1,1,1
1059000,12.5,2.9,166,-0.004,0,0,0,1,0,1,0,1,1,1
1060000,12.5,2.7,165,-0.004,0,0,0,1,0,1,0,1,1,1
1061000,12.5,2.7,164,-0.004,0,0,0,1,0,1,0,1,1,1
1062000,12.5,2.9,165,-0.004,0,0,0,1,0,1,0,1,1,1
1063000,12.5,3,165,-0.004,0,0,0,1,0,1,0,1,1,1
1063999,12.5,3.2,164,-0.004,0,0,0,1,0,1,0,1,1,1
1065003,12.5,3.5,161,-0.004,0,0,0,1,0,1,0,1,1,1
1066000,12.5,3.6,169,-0.004,0,0,0,1,0,1,0,1,1,1
1067000,12.5,3.4,161,-0.004,0,0,0,1,0,1,0,1,1,1
1067999,12.5,3.4,159,-0.004,0,0,0,1,0,1,0,1,1,1
1068999,12.5,3.2,160,-0.004,-0.002,0,0,1,0,1,0,1,1,1
1070000,12.5,3.5,168,-0.004,0,0,0,1,0,1,0,1,1,1
1071000,12.5,3.7,178,-0.004,0,0,0,1,0,1,0,1,1,1
1072000,12.5,3.9,184,-0.004,0,0,0,1,0,1,0,1,1,1
1072999,12.5,3.7,171,-0.004,0,0,0,1,0,1,0,1,1,1
1074000,12.5,3.1,183,-0.004,0,0,0,1,0,1,0,1,1,1
1075000,12.5,3.3,178,-0.004,0,0,0,1,0,1,0,1,1,1
1076000,12.5,3.3,183,-0.004,0,0,0,1,0,1,0,1,1,1
1077000,12.5,3.1,176,-0.004,-0.002,0,0,1,0,1,0,1,1,1
1078000,12.5,3,182,-0.004,0,0,0,1,0,1,0,1,1,1
1078999,12.5,3.1,177,-0.004,-0.002,0,0,1,0,1,0,1,1,1
1079999,12.5,3.1,178,-0.004,0,0,0,1,0,1,0,1,1,1
1081001,12.5,3.1,176,-0.004,0,0,0,1,0,1,0,1,1,1
1082000,12.5,3,169,-0.004,0,0,0,1,0,1,0,1,1,1
