TIMESTAMP,TEMPERATURE_temp1[degC],WINDSPEED_wspd1[m/s],WINDDIR_wdir1[deg],INSOLATION_irrad1[kW/m2],INSOLATION_irrad2[kW/m2]
1362000,12.6,2.7,171,-0.004,0
1363000,12.6,3.3,165,-0.004,0
1363999,12.6,3.1,172,-0.004,0
1365000,12.6,2.6,171,-0.004,0
1366000,12.6,2.5,170,-0.004,0
1366999,12.6,2.7,171,-0.004,0
1368001,12.6,3,179,-0.004,0
1368999,12.6,3,174,-0.004,0
1370000,12.6,3,174,-0.004,-0.002
1371000,12.6,2.9,174,-0.004,0
1372000,12.6,2.8,178,-0.004,0
1373000,12.6,2.7,182,-0.004,0
1373999,12.6,2.9,169,-0.004,0
1375001,12.6,2.8,169,-0.004,0
1376000,12.6,3,167,-0.004,0
1376999,12.6,3.4,161,-0.004,0
1378000,12.6,3.6,162,-0.004,0
1379000,12.6,3.2,159,-0.004,0
1379999,12.6,3.1,172,-0.004,0
1381000,12.6,2.7,163,-0.004,0
1381999,12.6,2.9,159,-0.004,0
1382999,12.6,3.1,169,-0.004,0
1383999,12.6,3.3,172,-0.004,0
1385000,12.6,3.4,174,-0.004,0
1386000,12.6,3.2,173,-0.004,0
1387000,12.6,3.3,184,-0.004,0
1388000,12.6,3.3,184,-0.004,0
1389000,12.6,2.8,160,-0.004,0
1390000,12.6,2.4,204,-0.004,0
1391000,12.6,2.4,183,-0.004,0
1392000,12.6,2.5,167,-0.004,0
1393000,12.6,2.8,155,-0.004,0
1394000,12.6,2.9,165,-0.004,0
1395001,12.6,3,168,-0.004,0
1396000,12.6,2.5,164,-0.004,0
1397000,12.6,2.3,148,-0.004,0
1398000,12.6,2.5,150,-0.004,0
1399000,12.6,2.8,161,-0.004,0
1400002,12.6,3.1,160,-0.004,0
1400999,12.6,3.4,157,-0.004,0
1402000,12.6,3.4,162,-0.004,0
1403000,12.6,3.3,163,-0.004,0
1404001,12.6,2.9,163,-0.004,0
1405000,12.6,2.5,167,-0.004,0
1406000,12.6,2.4,167,-0.004,0
1406999,12.6,2.5,168,-0.004,0
1408001,12.6,2.3,168,-0.004,0
1409000,12.6,2.8,164,-0.004,0
1410000,12.6,3.2,154,-0.004,0
1411000,12.6,3.5,164,-0.004,0
1412000,12.6,3.4,164,-0.004,0
1412999,12.6,3.2,163,-0.004,0
1414001,12.6,3.7,164,-0.004,0
1414999,12.6,3.8,165,-0.004,0
1416001,12.6,3.8,162,-0.004,0
1417000,12.6,3.4,173,-0.004,0
1418000,12.6,3.3,177,-0.004,0
1419000,12.6,3.1,175,-0.004,0
1420001,12.6,3.2,174,-0.004,0
1421000,12.6,3.3,173,-0.004,0
1422001,12.6,3.3,166,-0.004,0
1422999,12.6,3.3,174,-0.004,0
1424000,12.6,3.1,179,-0.004,0
1425000,12.6,3.3,173,-0.004,0
1426000,12.6,3.2,171,-0.004,0
1426999,12.6,3.2,171,-0.004,0
1427999,12.6,3.4,170,-0.004,0
1429000,12.6,3.3,166,-0.004,0
1430000,12.6,3.2,167,-0.004,0
1431000,12.6,3.1,169,-0.004,0
1432000,12.6,3.1,170,-0.004,0
1432999,12.6,3.1,170,-0.004,0
1433999,12.6,3.1,170,-0.004,0
1434999,12.6,3,171,-0.004,0
1435999,12.6,2.9,170,-0.004,0
1437000,12.6,2.7,170,-0.004,0
1438000,12.6,2.6,171,-0.004,0
1438999,12.6,2.5,171,-0.004,0
1440000,12.6,2.4,171,-0.004,0
1440999,12.6,2.5,171,-0.004,0
1442000,12.6,2.6,169,-0.004,0
1443000,12.6,2.9,160,-0.004,0
1444000,12.6,2.7,164,-0.004,0
1445000,12.6,2.7,173,-0.004,0
1446001,12.6,2.6,174,-0.004,0
1447000,12.6,2.7,170,-0.004,0
1448001,12.6,2.5,170,-0.004,0
1449000,12.6,2.6,171,-0.004,0
1450000,12.6,2.7,172,-0.004,0
1451000,12.6,2.6,172,-0.004,-0.002
1452000,12.6,2.8,167,-0.004,0
1452999,12.6,2.9,189,-0.004,0
1453999,12.6,2.5,180,-0.004,0
1454999,12.6,2.4,178,-0.004,0
1455999,12.6,2.3,179,-0.004,0
1456999,12.6,2.7,176,-0.004,-0.002
1457999,12.6,2.6,163,-0.004,0
1459000,12.6,2.5,163,-0.004,0
1460001,12.6,2.6,162,-0.004,0
1461000,12.6,3,162,-0.004,0
1462000,12.6,3.2,163,-0.004,0
1463000,12.6,3.1,163,-0.004,0
1464000,12.6,0.7,173,-0.004,0
1465000,12.6,3,162,-0.004,0
1465999,12.6,2.9,162,-0.004,0
1466999,12.6,3,164,-0.004,0
1468000,12.6,3.3,178,-0.004,0
1468999,12.6,3.4,180,-0.004,0
1470000,12.6,3.2,187,-0.004,0
1471000,12.6,3.1,187,-0.004,0
1471999,12.6,2.8,185,-0.004,0
1473000,12.6,2.8,177,-0.004,0
1473999,12.6,2.6,179,-0.004,0
1474999,12.6,2.5,180,-0.004,0
1476000,12.6,2.7,177,-0.004,0
1477000,12.6,2.8,176,-0.004,0
1478000,12.6,2.6,176,-0.004,0
1478999,12.6,2.6,176,-0.004,0
1479999,12.6,2.5,174,-0.004,0
1480999,12.6,2.6,169,-0.004,0
1482000,12.6,2.7,169,-0.004,0
1482999,12.6,2.8,167,-0.004,0
1484000,12.6,2.7,165,-0.004,0
1485000,12.6,2.7,161,-0.004,0
1486000,12.6,2.5,165,-0.004,0
1487000,12.6,2.4,167,-0.004,0
1488001,12.6,2.4,170,-0.004,0
1488999,12.6,2.4,171,-0.004,0
1490000,12.6,2.3,170,-0.004,0
1491000,12.6,2.2,171,-0.004,0
1492000,12.6,2.1,160,-0.004,0
1492999,12.6,2.2,166,-0.004,0
1493999,12.6,2.7,176,-0.004,0
1495000,12.6,3,172,-0.004,0
1496000,12.6,3,173,-0.004,0
1497000,12.6,2.6,173,-0.004,0
1497999,12.6,2.4,172,-0.004,0
1499999,12.6,2.6,162,-0.004,0
1500999,12.6,2.9,164,-0.004,0
1501999,12.6,3.1,166,-0.004,0
1502999,12.6,2.9,166,-0.004,0
1504000,12.6,2.4,152,-0.004,0
1505000,12.6,2.2,152,-0.004,0
1506001,12.6,2.3,156,-0.004,0
1506999,12.6,2.9,162,-0.004,0
1507999,12.6,3.1,162,-0.004,-0.002
1509000,12.6,3.1,162,-0.004,0
1510000,12.6,3,161,-0.004,0
1510999,12.6,2.8,164,-0.004,0
1511999,12.6,2.7,165,-0.004,0
1513001,12.6,2.7,170,-0.004,0
1514003,12.6,2.9,170,-0.004,0
1515000,12.6,3,161,-0.004,0
1515999,12.6,2.8,171,-0.004,0
1517000,12.6,2.8,160,-0.004,0
1518000,12.6,3,165,-0.004,0
1518999,12.6,2.9,161,-0.004,0
1519999,12.6,2.9,162,-0.004,0
1520999,12.6,2.9,165,-0.004,0
1521999,12.6,2.8,165,-0.004,0
1523000,12.6,2.7,165,-0.004,0
1524003,12.6,2.9,172,-0.004,0
1525000,12.6,3,170,-0.004,0
1526000,12.6,3.1,168,-0.004,0
1527000,12.6,3.1,167,-0.004,0
1527999,12.6,3.1,166,-0.004,0
1528999,12.6,3,166,-0.004,0
1530000,12.6,3,168,-0.004,0
1530999,12.6,3,170,-0.004,0
1531999,12.6,2.9,168,-0.004,0
1533000,12.6,3,168,-0.004,0
1534000,12.6,3.1,168,-0.004,0
1535005,12.6,3.1,168,-0.004,0
1535999,12.6,2.8,165,-0.004,0
1537000,12.6,3.3,163,-0.004,0
1538001,12.6,3.4,173,-0.004,0
1538999,12.6,3.2,172,-0.004,0
1539999,12.6,3.2,173,-0.004,0
1541000,12.6,3.3,172,-0.004,0
1542000,12.6,3.3,169,-0.004,0
1543000,12.6,3.2,169,-0.004,0
1544000,12.6,3.3,167,-0.004,0
1545000,12.6,3.4,169,-0.004,0
1545999,12.6,3.3,173,-0.004,-0.002
1546999,12.6,3.1,174,-0.004,0
1548000,12.6,3,163,-0.004,0
1549000,12.6,3,165,-0.004,0
1550000,12.6,3,164,-0.004,0
1551000,12.6,3.3,171,-0.004,0
1551999,12.6,3,163,-0.004,0
1552999,12.6,2.8,165,-0.004,0
1553999,12.6,2.5,167,-0.004,-0.002
1555000,12.6,2.5,168,-0.004,0
1556000,12.6,2.5,164,-0.004,0
1556999,12.6,2.5,166,-0.004,0
1557999,12.6,2.6,164,-0.004,0
1559000,12.6,2.9,164,-0.004,0
1559999,12.6,2.9,158,-0.004,0
1561000,12.6,3,159,-0.004,0
1562004,12.6,3,164,-0.004,0
1563000,12.6,3.1,158,-0.004,-0.002
1564000,12.6,2.8,168,-0.004,0
1565000,12.6,3,169,-0.004,0
1565999,12.6,3,168,-0.004,0
1566999,12.6,2.9,170,-0.004,-0.002
1567999,12.6,2.6,175,-0.004,0
1569000,12.6,2.5,174,-0.004,0
1569999,12.6,2.6,167,-0.004,0
1571000,12.6,2.9,169,-0.004,0
1571999,12.6,3,171,-0.004,0
1572999,12.6,2.6,170,-0.004,0
1574000,12.6,2.7,170,-0.004,0
1575000,12.6,2.8,171,-0.004,0
1576000,12.6,2.6,167,-0.004,-0.002
1576999,12.6,2.6,165,-0.004,0
1579000,12.6,2.8,164,-0.004,0
1579999,12.6,2.9,164,-0.004,0
1581000,12.6,3,183,-0.004,0
1581999,12.6,3,172,-0.004,0
1583000,12.6,2.9,173,-0.004,0
1584000,12.6,3.1,173,-0.004,0
1584999,12.6,3.1,174,-0.004,0
1586001,12.6,2.9,174,-0.004,0
1586999,12.6,2.8,187,-0.004,0
1587999,12.6,2.6,163,-0.004,0
1589000,12.6,2.7,172,-0.004,0
1589999,12.6,2.7,174,-0.004,0
1590999,12.6,2.6,163,-0.004,0
1592001,12.6,2.3,164,-0.004,0
1593000,12.6,2.2,143,-0.004,0
1594000,12.6,2.2,181,-0.004,0
1595000,12.6,2.2,170,-0.004,0
1595999,12.6,2.1,165,-0.004,0
1597000,12.6,2.1,165,-0.004,0
1598000,12.6,2.3,165,-0.004,0
1598999,12.6,2.3,161,-0.004,0
1600000,12.6,2.4,158,-0.004,0
1601000,12.6,2.5,169,-0.004,0
1602000,12.6,2.6,167,-0.004,0
1603000,12.6,2.7,167,-0.004,0
1604000,12.6,2.7,169,-0.004,0
1604999,12.6,2.6,168,-0.004,0
1605999,12.6,2.8,170,-0.004,0
1606999,12.6,2.9,171,-0.004,0
1607999,12.6,2.6,168,-0.004,-0.002
1608999,12.6,2.8,157,-0.004,0
1609999,12.6,2.8,155,-0.004,0
1611000,12.6,2.8,158,-0.004,0
1611999,12.6,3,159,-0.004,0
1613000,12.6,2.7,149,-0.004,0
1614000,12.6,2.5,154,-0.004,0
1614999,12.6,2.4,159,-0.004,0
1615999,12.6,2.3,152,-0.004,0
1616999,12.6,2.2,143,-0.004,0
1617999,12.6,2.4,146,-0.004,0
1618999,12.6,2.6,153,-0.004,0
1619999,12.6,3.1,160,-0.004,0
1621000,12.6,3.2,138,-0.004,0
1622000,12.6,3.6,159,-0.004,0
1622999,12.6,3.8,163,-0.004,0
1624000,12.6,3.8,160,-0.004,-0.002
1625001,12.6,3.6,169,-0.004,0
1625999,12.6,3.3,171,-0.004,-0.002
1626999,12.6,3.3,164,-0.004,0
1628000,12.6,3.3,169,-0.004,0
1629000,12.6,3.3,164,-0.004,-0.002
1630000,12.6,3.2,162,-0.004,0
1631000,12.6,3.2,162,-0.004,0
1631999,12.6,3.1,165,-0.004,0
1633000,12.6,2.9,166,-0.004,0
1634000,12.6,2.9,168,-0.004,0
1635000,12.6,2.6,169,-0.004,0
1635999,12.6,2.7,169,-0.004,0
1636999,12.6,2.6,166,-0.004,-0.002
1638001,12.6,2.6,166,-0.004,0
1638999,12.6,2.6,166,-0.004,-0.002
1639999,12.6,2.7,161,-0.004,-0.002
1641000,12.6,2.7,160,-0.004,0
1642000,12.6,2.7,159,-0.004,0
1643000,12.6,2.9,157,-0.004,0
1644000,12.6,3,154,-0.004,0
1645000,12.6,3,154,-0.004,0
1646000,12.6,2.9,158,-0.004,0
1647000,12.6,2.8,159,-0.004,0
1648000,12.6,2.6,157,-0.004,0
1649000,12.6,2.8,161,-0.004,-0.002
1649999,12.6,3,162,-0.004,0
1651001,12.6,2.9,162,-0.004,0
1652000,12.6,2.9,162,-0.004,0
1652999,12.6,2.8,160,-0.004,0
1654000,12.6,2.8,161,-0.004,0
1655000,12.6,2.7,161,-0.004,0
1656000,12.6,2.8,160,-0.004,0
1657000,12.6,2.9,160,-0.004,0
1658000,12.6,2.9,160,-0.004,0
1659000,12.6,2.8,157,-0.004,0
1660000,12.6,2.7,159,-0.004,0
1661001,12.6,2.5,159,-0.004,0
1662000,12.6,2.3,159,-0.004,0
1662999,12.6,2.3,157,-0.004,0
1663999,12.6,2.8,161,-0.004,0
1665000,12.6,2.8,158,-0.004,0
1665999,12.6,2.9,157,-0.004,0
1667000,12.6,2.6,159,-0.004,0
1668000,12.6,2.7,163,-0.004,0
1669000,12.6,3,165,-0.004,0
1669999,12.6,3.3,170,-0.004,0
1671000,12.6,3.1,160,-0.004,0
1672000,12.6,3.1,161,-0.004,0
1672999,12.6,2.9,169,-0.004,0
1674000,12.6,2.7,171,-0.004,0
1675000,12.6,2.9,169,-0.004,-0.002
1676000,12.6,3,174,-0.004,0
1676999,12.6,2.9,173,-0.004,-0.002
1678000,12.6,2.7,170,-0.004,-0.002
1678999,12.6,2.9,170,-0.004,-0.002
1680000,12.6,2.9,168,-0.004,0
1681000,12.6,2.8,167,-0.004,0
1681999,12.6,2.9,166,-0.004,0
1683001,12.6,3.2,166,-0.004,0
1683999,12.6,2.9,164,-0.004,0
1684999,12.6,2.9,165,-0.004,0
1686000,12.6,2.9,164,-0.004,0
1687000,12.6,2.8,165,-0.004,0
1688000,12.6,2.7,148,-0.004,0
1688999,12.6,2.7,156,-0.004,0
1690001,12.6,2.8,156,-0.004,0
1690999,12.6,2.9,157,-0.004,0
1692001,12.6,3,159,-0.004,0
1693000,12.6,3.1,158,-0.004,0
1694000,12.6,2.9,164,-0.004,0
1695000,12.6,2.8,165,-0.004,0
1695999,12.6,3,174,-0.004,0
1696999,12.6,3.4,174,-0.004,0
1698000,12.6,3.6,168,-0.004,-0.002
1698999,12.6,3.7,168,-0.004,-0.002
1699999,12.6,3.6,171,-0.004,0
1701000,12.6,3.4,171,-0.004,0
1702000,12.6,3,172,-0.004,0
1703005,12.6,2.7,171,-0.004,-0.002
1703999,12.6,2.7,171,-0.004,0
1705000,12.6,2.9,173,-0.004,0
1705999,12.6,2.7,171,-0.004,0
1707000,12.6,2.8,156,-0.004,0
1708000,12.6,2.9,164,-0.004,0
1709000,12.6,3,166,-0.004,0
1709999,12.6,3.1,166,-0.004,0
1711000,12.6,3.1,166,-0.004,0
1711999,12.6,3.1,167,-0.004,0
1713000,12.6,3.2,166,-0.004,0
1714000,12.6,3.3,167,-0.004,0
1715000,12.6,3.1,173,-0.004,0
1716001,12.6,3.2,172,-0.004,0
1716999,12.6,3.1,172,-0.004,0
1718000,12.6,2.9,172,-0.004,0
1718999,12.6,2.9,171,-0.004,0
1720000,12.6,2.8,173,-0.004,0
1720999,12.6,2.8,169,-0.004,0
1721999,12.6,2.9,169,-0.004,0
1722999,12.6,2.9,169,-0.004,0
1724001,12.6,3,169,-0.004,0
1724999,12.6,2.9,168,-0.004,0
1726000,12.6,2.9,168,-0.004,0
1727000,12.6,3,168,-0.004,0
1728000,12.6,2.8,169,-0.004,0
1728999,12.6,2.9,171,-0.004,0
1729999,12.6,3,176,-0.004,0
1730999,12.6,3,170,-0.004,0
1732000,12.6,2.9,170,-0.004,0
1733000,12.6,2.8,169,-0.004,0
1733999,12.6,3.1,171,-0.004,0
1734999,12.6,3.2,174,-0.004,0
1735999,12.6,3.2,172,-0.004,0
1737000,12.6,3.1,172,-0.004,0
1738001,12.6,3.1,171,-0.004,0
1739001,12.6,3,168,-0.004,0
1739999,12.6,3,169,-0.004,0
1741000,12.6,2.8,168,-0.004,0
1742000,12.6,2.7,168,-0.004,0
1742999,12.6,2.6,168,-0.004,0
1743999,12.6,2.5,167,-0.004,0
1745000,12.6,2.6,167,-0.004,0
1746000,12.6,2.7,164,-0.004,0
1747001,12.6,2.8,164,-0.004,0
1748000,12.6,2.8,164,-0.004,0
1748999,12.6,2.9,163,-0.004,0
1749999,12.6,2.9,159,-0.004,0
1750999,12.6,2.9,159,-0.004,0
1752000,12.6,3.1,163,-0.004,0
1753000,12.6,3.1,165,-0.004,0
1754000,12.6,2.8,172,-0.004,0
1755000,12.6,3,168,-0.004,0
1755999,12.6,3,173,-0.004,0
1757000,12.6,3,169,-0.004,0
1758000,12.6,3.1,163,-0.004,0
1759000,12.6,3.1,163,-0.004,0
1760000,12.6,3.2,164,-0.004,0
1761000,12.6,3.4,168,-0.004,0
1762000,12.6,3.4,168,-0.004,0
1762999,12.6,3.4,173,-0.004,0
1763999,12.6,3.4,169,-0.004,0
1764999,12.6,3.4,171,-0.004,0
1766000,12.6,3.2,172,-0.004,0
1767000,12.6,3.2,167,-0.004,0
1767999,12.6,3.3,165,-0.004,0
1768999,12.6,3.1,165,-0.004,0
1770000,12.6,2.9,178,-0.004,0
1770999,12.6,2.7,168,-0.004,0
1771999,12.6,2.7,171,-0.004,0
1773000,12.6,3.1,169,-0.004,0
1774000,12.6,3.2,172,-0.004,0
1774999,12.6,3.2,173,-0.004,0
1775999,12.6,3.3,169,-0.004,0
1777000,12.6,3.3,169,-0.004,0
1778000,12.6,3.2,168,-0.004,0
1779000,12.6,3.2,169,-0.004,0
1780000,12.6,3.1,170,-0.004,0
1781000,12.6,3.1,169,-0.004,0
1781999,12.6,3,170,-0.004,0
1782999,12.6,2.9,164,-0.004,0
1784000,12.6,3.1,167,-0.004,0
1784999,12.6,3.1,165,-0.004,0
1785999,12.6,3.2,165,-0.004,0
1786999,12.6,3,165,-0.004,0
1788000,12.6,3.2,170,-0.004,0
1789000,12.6,3.3,166,-0.004,0
1789999,12.6,3.2,163,-0.004,0
1790999,12.6,3,165,-0.004,0
1792000,12.6,3.1,165,-0.004,0
1793000,12.6,3.2,166,-0.004,0
1794000,12.6,3.6,171,-0.004,0
1794999,12.6,3.4,169,-0.004,0
1796000,12.6,3.2,178,-0.004,0
1796999,12.6,2.7,177,-0.004,0
1798000,12.6,2.6,170,-0.004,0
1799000,12.6,2.7,165,-0.004,0
1800000,12.6,2.9,161,-0.004,0
1801000,12.6,2.8,162,-0.004,0
1801999,12.6,2.8,163,-0.004,-0.002
1803001,12.6,2.7,162,-0.004,0
1803999,12.6,2.8,165,-0.004,0
1805000,12.6,2.7,164,-0.004,0
1805999,12.6,2.5,164,-0.004,0
1807000,12.6,2.6,149,-0.004,0
1807999,12.6,2.5,149,-0.004,0
1809000,12.6,2.8,151,-0.004,0
1810000,12.6,2.9,156,-0.004,0
1810999,12.6,2.8,159,-0.004,0
1812000,12.6,2.9,158,-0.004,0
1813000,12.6,2.6,149,-0.004,0
1813999,12.6,3,149,-0.004,0
1814999,12.6,3.1,149,-0.004,0
1816000,12.6,3,149,-0.004,0
1817000,12.6,3,160,-0.004,0
1818000,12.6,3,165,-0.004,0
1818999,12.6,2.9,160,-0.004,0
1819999,12.6,3,160,-0.004,0
1821001,12.6,2.9,161,-0.004,0
1821999,12.6,2.8,161,-0.004,0
1823000,12.6,2.8,158,-0.004,0
1823999,12.6,2.8,153,-0.004,0
1825000,12.6,2.8,158,-0.004,0
1826000,12.6,2.8,160,-0.004,0
1826999,12.6,2.7,164,-0.004,0
1828001,12.6,2.7,164,-0.004,0
1828999,12.6,2.6,168,-0.004,-0.002
1829999,12.6,2.5,168,-0.004,0
1830999,12.6,2.6,168,-0.004,0
1831999,12.6,2.7,168,-0.004,0
1833001,12.6,2.7,168,-0.004,0
1834000,12.6,2.8,168,-0.004,0
1835001,12.6,2.9,166,-0.004,0
1835999,12.6,2.8,166,-0.004,0
1836999,12.6,2.7,167,-0.004,0
1838000,12.6,2.5,167,-0.004,0
1838999,12.6,2.4,168,-0.004,0
1839999,12.6,2.4,164,-0.004,0
1841000,12.6,2.4,164,-0.004,0
1841999,12.6,2.5,164,-0.004,0
1843000,12.6,2.5,163,-0.004,0
1844000,12.6,2.6,163,-0.004,0
1845001,12.6,2.8,164,-0.004,-0.002
1846000,12.6,3.3,162,-0.004,0
1846999,12.6,3.5,193,-0.004,0
1848000,12.6,3.6,189,-0.004,0
1848999,12.6,3.6,179,-0.004,0
1850000,12.6,3.5,177,-0.004,0
1851000,12.6,3.4,172,-0.004,0
1852000,12.6,3.3,173,-0.004,0
1853000,12.6,2.9,162,-0.004,0
1854000,12.6,2.8,161,-0.004,0
1855000,12.6,2.5,168,-0.004,0
1856000,12.6,2.4,166,-0.004,0
1856999,12.6,2.4,167,-0.004,0
1857999,12.6,2.6,157,-0.004,0
1859000,12.6,2.6,155,-0.004,0
1860000,12.6,2.9,156,-0.004,0
1860999,12.6,2.8,162,-0.004,0
1861999,12.6,2.7,169,-0.004,0
1862999,12.6,2.5,172,-0.004,0
1863999,12.6,2.4,172,-0.004,0
1865000,12.6,2.3,150,-0.004,0
1866001,12.6,2.4,172,-0.004,0
1867000,12.6,2.7,169,-0.004,0
1868999,12.6,3.3,169,-0.004,0
1869999,12.6,3.5,170,-0.004,0
1871000,12.6,3.3,172,-0.004,0
1872000,12.6,3.3,170,-0.004,0
1872999,12.6,3.2,167,-0.004,0
1873999,12.6,3,161,-0.004,0
1876000,12.6,2.6,159,-0.004,0
1876999,12.6,2.6,162,-0.004,0
1878000,12.6,2.7,173,-0.004,0
1879000,12.6,2.8,173,-0.004,0
1879999,12.6,2.7,172,-0.004,0
1880999,12.6,2.8,165,-0.004,0
1881999,12.6,2.5,172,-0.004,0
1882999,12.6,2.5,172,-0.004,0
1884000,12.6,2.6,172,-0.004,0
1885000,12.6,2.8,167,-0.004,0
1885999,12.6,2.9,158,-0.004,0
1887001,12.6,2.9,153,-0.004,0
1888000,12.6,3,164,-0.004,0
1889001,12.6,3.2,165,-0.004,0
1890000,12.6,3.1,167,-0.004,0
1891000,12.6,3.1,167,-0.004,0
1892000,12.6,3,168,-0.004,0
1893000,12.6,2.9,168,-0.004,0
1893999,12.6,2.9,166,-0.004,0
1895000,12.6,3.1,164,-0.004,-0.002
1895999,12.6,3.1,165,-0.004,0
1897000,12.6,3.1,166,-0.004,0
1898000,12.6,3.1,168,-0.004,0
1899000,12.6,2.9,161,-0.004,0
1899999,12.6,2.8,173,-0.004,0
1900999,12.6,2.8,173,-0.004,-0.002
1902000,12.6,2.7,176,-0.004,0
1903000,12.6,2.6,182,-0.004,0
1904000,12.6,2.3,174,-0.004,0
1904999,12.6,2.2,176,-0.004,0
1906000,12.6,2.2,178,-0.004,0
1907001,12.6,2.1,177,-0.004,0
1907999,12.6,2.3,178,-0.004,0
1909001,12.6,2.3,177,-0.004,-0.002
1909999,12.6,2.3,174,-0.004,0
1911000,12.6,2.1,154,-0.004,0
1912001,12.6,2.1,165,-0.004,0
1912999,12.6,2.3,153,-0.004,0
1914000,12.6,2.4,154,-0.004,0
1915001,12.6,2.7,165,-0.004,0
1915999,12.6,3.1,162,-0.004,0
1917000,12.6,3.2,162,-0.004,0
1918000,12.6,3.2,162,-0.004,0
1918999,12.6,3.1,162,-0.004,-0.002
1920000,12.6,3.2,154,-0.004,0
1920999,12.6,3.2,164,-0.004,0
1921999,12.6,3.2,163,-0.004,0
1922999,12.6,3.2,169,-0.004,0
1924000,12.6,3.1,167,-0.004,0
1925000,12.6,3.1,171,-0.004,-0.002
1925999,12.6,3.2,165,-0.004,0
1927002,12.6,3.6,155,-0.004,0
1927999,12.6,3.4,159,-0.004,0
1928999,12.6,3.2,159,-0.004,0
1930000,12.6,3,175,-0.004,0
1931000,12.6,3.1,171,-0.004,0
1932000,12.6,2.9,172,-0.004,0
1933000,12.6,2.9,167,-0.004,0
1933999,12.6,2.6,165,-0.004,0
1934999,12.6,2.6,162,-0.004,0
1935999,12.6,2.8,160,-0.004,0
1936999,12.6,3.1,165,-0.004,0
1938000,12.6,3.2,163,-0.004,0
1939000,12.6,3,161,-0.004,0
1939999,12.6,2.9,163,-0.004,0
1940999,12.6,3.1,167,-0.004,0
1941999,12.6,3.1,168,-0.004,-0.002
1942999,12.6,2.9,170,-0.004,0
1944000,12.6,2.8,165,-0.004,0
1945000,12.6,2.7,168,-0.004,0
1945999,12.6,2.8,168,-0.004,0
1946999,12.6,2.6,164,-0.004,0
1947999,12.6,2.7,164,-0.004,0
1948999,12.6,2.7,164,-0.004,0
1949999,12.6,2.9,164,-0.004,0
1951000,12.6,2.9,168,-0.004,-0.002
1951999,12.6,2.9,168,-0.004,0
1952999,12.6,2.7,167,-0.004,0
1954000,12.6,2.7,167,-0.004,0
1954999,12.6,2.6,167,-0.004,0
1956000,12.6,2.5,168,-0.004,0
1956999,12.6,2.4,166,-0.004,0
1958000,12.6,2.2,153,-0.004,0
1959000,12.6,2.4,160,-0.004,0
1959999,12.6,2.7,160,-0.004,0
1960999,12.6,2.8,160,-0.004,0
1961999,12.6,2.7,159,-0.004,0
1963000,12.6,2.6,160,-0.004,0
1964000,12.6,2.7,160,-0.004,0
1964999,12.6,3.2,161,-0.004,0
1965999,12.6,2.9,162,-0.004,0
1966999,12.6,3.1,161,-0.004,0
1967999,12.6,3.2,165,-0.004,0
1968999,12.6,3.2,165,-0.004,0
1969999,12.6,3.2,165,-0.004,0
1970999,12.6,3.3,170,-0.004,0
1972000,12.6,3.4,166,-0.004,0
1972999,12.6,3.2,173,-0.004,-0.002
1973999,12.6,3,162,-0.004,0
1974999,12.7,3,166,-0.004,0
1976000,12.6,3,166,-0.004,0
1977000,12.6,3,167,-0.004,0
1978000,12.6,2.9,167,-0.004,0
1979000,12.6,2.8,164,-0.004,0
1980000,12.6,2.7,156,-0.004,0
1980999,12.6,2.5,156,-0.004,0
1982001,12.6,2.6,156,-0.004,0
1982999,12.6,2.8,157,-0.004,0
1984000,12.6,2.9,162,-0.004,0
1985001,12.6,2.9,166,-0.004,0
1985999,12.6,2.9,164,-0.004,0
1987001,12.6,2.8,165,-0.004,0
1988000,12.6,2.5,165,-0.004,0
1989000,12.6,2.4,165,-0.004,0
1990000,12.6,2.5,164,-0.004,0
1990999,12.6,2.8,162,-0.004,0
1992000,12.6,3,165,-0.004,0
1993001,12.6,3,167,-0.004,0
1993999,12.6,2.9,166,-0.004,0
1995000,12.6,3,164,-0.004,0
1996000,12.6,3,162,-0.004,0
1997000,12.6,2.9,159,-0.004,0
1998000,12.6,2.9,159,-0.004,0
1998999,12.6,3.2,163,-0.004,0
2000000,12.7,3.3,164,-0.004,0
2000999,12.6,3.2,164,-0.004,0
2001999,12.6,3.1,159,-0.004,0
2002999,12.6,3.3,157,-0.004,0
2004000,12.6,3.4,164,-0.004,0
2004999,12.6,3.3,162,-0.004,0
2005999,12.7,3.5,162,-0.004,0
2007000,12.6,3.5,162,-0.004,0
2007999,12.6,3.5,164,-0.004,0
2009000,12.6,3.5,157,-0.004,0
2009999,12.6,3.3,157,-0.004,0
2011000,12.6,3.3,168,-0.004,-0.002
2012000,12.6,3.2,168,-0.004,0
2013000,12.6,3.3,163,-0.004,0
2013999,12.6,3.4,157,-0.004,0
2015000,12.6,3.4,168,-0.004,0
2016000,12.7,3.2,168,-0.004,0
2017000,12.7,3,166,-0.004,0
2018000,12.6,2.7,166,-0.004,0
2018999,12.6,2.7,168,-0.004,0
2020999,12.6,2.5,166,-0.004,0
2022000,12.6,2.4,166,-0.004,0
2023000,12.6,2.4,159,-0.004,0
2024000,12.6,2.3,159,-0.004,0
2024999,12.6,2.4,165,-0.004,0
2026000,12.6,2.5,145,-0.004,0
2027000,12.7,2.5,158,-0.004,0
2028000,12.6,2.7,159,-0.004,0
2028999,12.6,2.7,164,-0.004,0
